accuracy,balanced_accuracy,macro_f1,weighted_f1,precision_attack,recall_attack,minority_recall,fpr,fnr,roc_auc,pr_auc,threshold,tn,fp,fn,tp,dataset,seed,component,split,row_cap,post_determinism_fix,note,train_time_sec
0.9804385210662081,0.9668350198038529,0.9702127349840497,0.9803672394462151,0.9851284362325372,0.9902156187715165,0.9902156187715165,0.05654557916381083,0.009784381228483421,0.9780812647839645,0.9848061395581178,0.28,2753,165,108,10930,ToN-IoT-Network,7,No_HardClassMining,test,100000,True,,29.092280387878418
0.9773507206588882,0.9526835090138807,0.9626541706765218,0.9770966665125846,0.9795542148483325,0.9926970108695652,0.9926970108695652,0.08732999284180387,0.007302989130434783,0.9755022651411409,0.9848844124008522,0.12,2550,244,86,11690,ToN-IoT-Network,7,PlainKD_NoHardClassExtras,val,100000,True,,32.34938955307007
0.9771424476927486,0.9575663348037765,0.9648870800138033,0.976956647697616,0.9801128728836335,0.9912121761188621,0.9912121761188621,0.07607950651130911,0.008787823881137887,0.978009731724949,0.9859089059694086,0.12,2696,222,97,10941,ToN-IoT-Network,7,PlainKD_NoHardClassExtras,test,100000,True,,32.34938955307007
0.9956862038593963,0.969599048537048,0.9540271998318821,0.9957576000222882,0.998624639481058,0.9969567177637512,0.9969567177637512,0.05775862068965517,0.003043282236248873,0.9990289578215852,0.9999768097673009,0.385,2186,134,297,97295,CICIoT2023,7,Full_AegisGraphX_backbone,val,100000,True,,
0.9956659693514969,0.9738708728160992,0.9546785295476699,0.9957535438202916,0.9988187803650482,0.996740467404674,0.996740467404674,0.0489987217724755,0.0032595325953259533,0.9989368543025012,0.9999714448960304,0.385,2232,115,318,97242,CICIoT2023,7,Full_AegisGraphX_backbone,test,100000,True,,
0.9962867323244455,0.9678025120770215,0.9597733264369159,0.996318570170086,0.9985232132418546,0.9976739896712845,0.9976739896712845,0.06206896551724138,0.0023260103287154684,0.9995010764378651,0.9999881839520052,0.5650000000000001,2176,144,227,97365,CICIoT2023,7,No_ExpertEnsemble_BestSingleExpert,val,100000,True,XGBoost,
0.9964867326613751,0.9711724339761505,0.9624230178387907,0.9965193202651771,0.9986662426002113,0.9977347273472734,0.9977347273472734,0.055389859394972304,0.0022652726527265274,0.9995525417546463,0.9999892603054882,0.5650000000000001,2217,130,221,97339,CICIoT2023,7,No_ExpertEnsemble_BestSingleExpert,test,100000,True,XGBoost,
0.9963567939787012,0.9760437366262356,0.9611026884153826,0.9964138718425833,0.998922391674706,0.9973460939421264,0.9973460939421264,0.04525862068965517,0.0026539060578735963,0.9992469704978644,0.9999822271392291,0.465,2215,105,259,97333,CICIoT2023,7,No_MoERouter_EqualWeight,val,100000,True,,
0.9964266768094328,0.9777948954926277,0.9623182024873074,0.9964844500742337,0.9989938295054364,0.9973452234522345,0.9973452234522345,0.041755432466979124,0.0026547765477654777,0.9993562568774388,0.9999845989621434,0.465,2249,98,259,97301,CICIoT2023,7,No_MoERouter_EqualWeight,test,100000,True,,
0.9956561774361438,0.950227442328512,0.951938958496193,0.9956479193824035,0.997684663456613,0.9978686777604722,0.9978686777604722,0.09741379310344828,0.00213132223952783,0.999136990277609,0.9999795450190179,0.13,2094,226,208,97384,CICIoT2023,7,No_GraphBranch,val,100000,True,,
0.9958161089813526,0.9546118517214145,0.9544228907879848,0.9958169784863089,0.9978679349720166,0.9978474784747847,0.9978474784747847,0.08862377503195569,0.002152521525215252,0.9989418374158175,0.9999701151630113,0.13,2139,208,210,97350,CICIoT2023,7,No_GraphBranch,test,100000,True,,
0.9958563535911602,0.9743148109935523,0.9560812860175918,0.9959358351211972,0.9988501262807745,0.9969054840560702,0.9969054840560702,0.04827586206896552,0.0030945159439298305,0.9992024545892682,0.9999811077274495,0.29500000000000004,2208,112,302,97290,CICIoT2023,7,No_TemporalBranch,val,100000,True,,
0.9959862672285226,0.9777773061071046,0.9580613175657642,0.996068898478972,0.9990036259796822,0.9968839688396884,0.9968839688396884,0.04132935662547933,0.003116031160311603,0.9989793679892487,0.9999714660107477,0.29500000000000004,2250,97,304,97256,CICIoT2023,7,No_TemporalBranch,test,100000,True,,
0.9952358075106094,0.9782050394181547,0.9505225253459986,0.9953732709596731,0.999054470709147,0.9960652512501025,0.9960652512501025,0.039655172413793106,0.003934748749897532,0.9990289578215852,0.9999768097673009,0.5,2228,92,384,97208,CICIoT2023,7,No_Calibration_Raw0.5,val,100000,True,,
0.9955158297216411,0.9841896405223107,0.9541573770450431,0.9956544248842014,0.9993315645502971,0.9960742107421074,0.9960742107421074,0.027694929697486152,0.003925789257892579,0.9989368543025012,0.9999714448960304,0.5,2282,65,383,97177,CICIoT2023,7,No_Calibration_Raw0.5,test,100000,True,,
0.983585555288654,0.8971308240358876,0.8434230865495715,0.9846857409630896,0.9953639648941662,0.987796130830396,0.987796130830396,0.1935344827586207,0.012203869169604066,0.9073018832274268,0.9941477172798481,0.855,1871,449,1191,96401,CICIoT2023,7,Full_DistilledStudent,val,100000,True,,47.748483657836914
0.984135245778574,0.9001872183187107,0.8490828728728055,0.9851398147993419,0.9954468959393745,0.9882738827388274,0.9882738827388274,0.18789944610140605,0.011726117261172612,0.9095792361310916,0.9941146193728405,0.855,1906,441,1144,96416,CICIoT2023,7,Full_DistilledStudent,test,100000,True,,47.748483657836914
0.9772499799823845,0.570301957339635,0.6075314396340216,0.9707647600022604,0.9799885188281148,0.9970694319206492,0.9970694319206492,0.8564655172413793,0.0029305680793507666,0.7480918866830519,0.9837774295804849,0.015,333,1987,286,97306,CICIoT2023,7,No_FocalLoss,val,100000,True,,34.625943183898926
0.9765882270511576,0.5615832097818209,0.595049347319184,0.969651943383369,0.9793502008598209,0.9970479704797048,0.9970479704797048,0.873881550916063,0.002952029520295203,0.7407687323571147,0.9833097454135463,0.015,296,2051,288,97272,CICIoT2023,7,No_FocalLoss,test,100000,True,,34.625943183898926
0.9815737849307391,0.7444070458008147,0.7730066612683851,0.9804870781540789,0.9880723002110285,0.9931244364292156,0.9931244364292156,0.5043103448275862,0.00687556357078449,0.8899836710223563,0.9939560432412974,0.045000000000000005,1150,1170,671,96921,CICIoT2023,7,No_ContrastiveLearning,val,100000,True,,18.56314516067505
0.9823836167635901,0.753543412830805,0.784470859247259,0.9813003753319748,0.988356918559602,0.9936654366543666,0.9936654366543666,0.48657861099275673,0.006334563345633456,0.9032118152455492,0.9945453272807547,0.045000000000000005,1205,1142,618,96942,CICIoT2023,7,No_ContrastiveLearning,test,100000,True,,18.56314516067505
0.9836355993274081,0.9335545805054682,0.8529436132857089,0.9851383164268906,0.9971401630935975,0.9860746782523158,0.9860746782523158,0.11896551724137931,0.013925321747684237,0.9916309782670144,0.9996627097694116,0.62,2044,276,1359,96233,CICIoT2023,7,No_HardClassMining,val,100000,True,,32.67929697036743
0.9838449758275196,0.932888825213348,0.8552983847725153,0.985275622324898,0.9970677221485411,0.9863571135711358,0.9863571135711358,0.12057946314443971,0.01364288642886429,0.9914222167892749,0.999626847801362,0.62,2064,283,1331,96229,CICIoT2023,7,No_HardClassMining,test,100000,True,,32.67929697036743
0.9862278805348706,0.8957482736007192,0.8613530350145535,0.9868231497837127,0.9952439777640519,0.990634478235921,0.990634478235921,0.19913793103448277,0.009365521764079022,0.9929545061459248,0.9997990695080289,0.42500000000000004,1858,462,914,96678,CICIoT2023,7,PlainKD_NoHardClassExtras,val,100000,True,,19.75086808204651
0.986867787041949,0.9034575731355949,0.8690534109501707,0.9874247525934619,0.9955515281324656,0.990979909799098,0.990979909799098,0.18406476352790796,0.009020090200902008,0.9931282801856567,0.9997472318740256,0.42500000000000004,1915,432,880,96680,CICIoT2023,7,PlainKD_NoHardClassExtras,test,100000,True,,19.75086808204651
0.946136924205053,0.9437151548542058,0.9419134251822139,0.9462434252928972,0.9627322635135135,0.9524754543555463,0.9524754543555463,0.06504514464713469,0.04752454564445373,0.9912372465982107,0.9952015816146393,0.48500000000000004,5074,353,455,9119,UNSW-NB15,8,Full_AegisGraphX_backbone,val,100000,True,,
0.9448,0.9421057275852533,0.940450243339868,0.9449008577025291,0.9612869198312236,0.9518487570503447,0.9518487570503447,0.06763730187983782,0.04815124294965532,0.9908318665608286,0.9949701062417919,0.48500000000000004,5059,367,461,9113,UNSW-NB15,8,Full_AegisGraphX_backbone,test,100000,True,,
0.9460702619825345,0.9447404233311235,0.9419644457676827,0.9462318191619158,0.9653817563980036,0.9495508669312722,0.9495508669312722,0.06007002026902524,0.0504491330687278,0.9912026514134523,0.9951737630263001,0.52,5101,326,483,9091,UNSW-NB15,8,No_ExpertEnsemble_BestSingleExpert,val,100000,True,XGBoost,
0.9449333333333333,0.9432082805663544,0.9407040749327438,0.9450832471358505,0.9637404580152672,0.9494464173804052,0.9494464173804052,0.06302985624769628,0.050553582619594736,0.9905947375906196,0.9948270660252587,0.52,5084,342,484,9090,UNSW-NB15,8,No_ExpertEnsemble_BestSingleExpert,test,100000,True,XGBoost,
0.9442703819745351,0.94137490367719,0.9398631464688402,0.9443637142211467,0.9604763912310287,0.9518487570503447,0.9518487570503447,0.06909894969596463,0.04815124294965532,0.9903646395986241,0.9946750316646319,0.495,5052,375,461,9113,UNSW-NB15,8,No_MoERouter_EqualWeight,val,100000,True,,
0.9443333333333334,0.9409815955502412,0.9398740667729092,0.9444021053757585,0.9594154137314689,0.9531021516607479,0.9531021516607479,0.07113896056026539,0.04689784833925214,0.9901604326621484,0.9945644809803837,0.495,5040,386,449,9125,UNSW-NB15,8,No_MoERouter_EqualWeight,test,100000,True,,
0.945870275314979,0.9428278340750657,0.9415576419909732,0.9459464739896608,0.961060829299095,0.9538332985168164,0.9538332985168164,0.06817763036668509,0.04616670148318362,0.9913871077420886,0.9952891598482075,0.42000000000000004,5057,370,442,9132,UNSW-NB15,8,No_GraphBranch,val,100000,True,,
0.9456666666666667,0.9424253324310042,0.9413142088861328,0.9457337914745427,0.9604668278835033,0.9541466471694172,0.9541466471694172,0.06929598230740877,0.04585335283058283,0.9909825156918799,0.9950561135672684,0.42000000000000004,5050,376,439,9135,UNSW-NB15,8,No_GraphBranch,test,100000,True,,
0.945870275314979,0.9431869984925161,0.9415986571309864,0.945965036378957,0.9619358920286799,0.952893252559014,0.952893252559014,0.06651925557398194,0.047106747440986,0.9913939401707891,0.995291931166228,0.42500000000000004,5066,361,451,9123,UNSW-NB15,8,No_TemporalBranch,val,100000,True,,
0.9452666666666667,0.9424313768760784,0.9409329942207719,0.9453573292701373,0.9612182527136685,0.9526843534572801,0.9526843534572801,0.06782159970512348,0.047315646542719865,0.990979926590407,0.9950544078148346,0.42500000000000004,5058,368,453,9121,UNSW-NB15,8,No_TemporalBranch,test,100000,True,,
0.945203653089794,0.943861965463016,0.9410386072780419,0.9453707981436893,0.9648396005948587,0.9487152705243368,0.9487152705243368,0.06099133959830477,0.05128472947566325,0.9912372465982107,0.9952015816146393,0.5,5096,331,491,9083,UNSW-NB15,8,No_Calibration_Raw0.5,val,100000,True,,
0.9444,0.9428703306373055,0.9401572741459467,0.9445635903308774,0.9639065817409767,0.948401921871736,0.948401921871736,0.06266126059712496,0.05159807812826405,0.9908318665608286,0.9949701062417919,0.5,5086,340,494,9080,UNSW-NB15,8,No_Calibration_Raw0.5,test,100000,True,,
0.9115392307179522,0.8979339466968171,0.9029530375153964,0.910933078575683,0.9169784609161695,0.9471485272613328,0.9471485272613328,0.15128063386769855,0.05285147273866722,0.9673111975730906,0.9639545295417881,0.605,4606,821,506,9068,UNSW-NB15,8,Full_DistilledStudent,val,100000,True,,36.05824637413025
0.9086666666666666,0.8935184375979576,0.8995096344001083,0.9078981878103743,0.9120956399437412,0.948297472320869,0.948297472320869,0.1612605971249539,0.05170252767913098,0.9667736180531328,0.9639021589461823,0.605,4551,875,495,9079,UNSW-NB15,8,Full_DistilledStudent,test,100000,True,,36.05824637413025
0.9163389107392841,0.9024124593629275,0.9080740276966675,0.9156939632186174,0.9190931989924433,0.9527888030081471,0.9527888030081471,0.14796388428229224,0.04721119699185294,0.9727632062282188,0.9704364373597549,0.44,4624,803,452,9122,UNSW-NB15,8,No_FocalLoss,val,100000,True,,28.31375002861023
0.9141333333333334,0.8997172277695513,0.9055828323864021,0.9134400494727714,0.9168008048289739,0.9518487570503447,0.9518487570503447,0.15241430151124216,0.04815124294965532,0.9720606498848744,0.9679743433634534,0.44,4599,827,461,9113,UNSW-NB15,8,No_FocalLoss,test,100000,True,,28.31375002861023
0.920738617425505,0.9136411902529611,0.9140870649201518,0.920695591091618,0.9366732632017498,0.939314810946313,0.939314810946313,0.11203243044039064,0.06068518905368707,0.9752671854924326,0.9721453706355121,0.595,4819,608,581,8993,UNSW-NB15,8,No_ContrastiveLearning,val,100000,True,,14.056869983673096
0.9185333333333333,0.910270559371427,0.9115167380788862,0.918407087774778,0.9327461139896374,0.9401504073532484,0.9401504073532484,0.1196092886103944,0.05984959264675162,0.9735589792695554,0.9696358213715924,0.595,4777,649,573,9001,UNSW-NB15,8,No_ContrastiveLearning,test,100000,True,,14.056869983673096
0.923671755216319,0.9162982447894841,0.9171794931424877,0.923589829052054,0.9377791627713722,0.9429705452266556,0.9429705452266556,0.11037405564768749,0.05702945477334447,0.9811043506634903,0.9893455160134316,0.675,4828,599,546,9028,UNSW-NB15,8,No_HardClassMining,val,100000,True,,26.818418741226196
0.9206,0.9114902860377707,0.9135805828412833,0.9203914699463961,0.9320688588805278,0.9444328389387926,0.9444328389387926,0.12145226686325102,0.05556716106120744,0.9802543571786565,0.9889212670482881,0.675,4767,659,532,9042,UNSW-NB15,8,No_HardClassMining,test,100000,True,,26.818418741226196
0.921005266315579,0.9054296791233583,0.912806274033422,0.9201978438147491,0.9183205345566969,0.9617714643827031,0.9617714643827031,0.15091210613598674,0.03822853561729685,0.9796005619759214,0.9885944882895835,0.535,4608,819,366,9208,UNSW-NB15,8,PlainKD_NoHardClassExtras,val,100000,True,,11.566000938415527
0.9164,0.9006943873901019,0.907771628391582,0.9155725188518518,0.9154184142200918,0.957489032797159,0.957489032797159,0.1561002580169554,0.042510967202841025,0.9780632554641976,0.9877909619648947,0.535,4579,847,407,9167,UNSW-NB15,8,PlainKD_NoHardClassExtras,test,100000,True,,11.566000938415527
0.9986088891980246,0.9970530022844617,0.997828427626932,0.9986078025825411,0.9986091794158554,0.9996519317786287,0.9996519317786287,0.005545927209705373,0.0003480682213713888,0.9999593116091309,0.9999896047991264,0.375,2869,16,4,11488,ToN-IoT-Network,8,Full_AegisGraphX_backbone,val,100000,True,,
0.9982732283987514,0.9967428606661032,0.9975529421401164,0.9982718176287504,0.9981929265983994,0.999569151227919,0.999569151227919,0.00608342989571263,0.00043084877208099956,0.9999832752794152,0.9999950235238031,0.375,3431,21,5,11600,ToN-IoT-Network,8,Full_AegisGraphX_backbone,test,100000,True,,
0.9989566668985185,0.99804935510861,0.9983728029812666,0.9989563279157518,0.9991302078803166,0.9995649147232858,0.9995649147232858,0.0034662045060658577,0.000435085276714236,0.999981450437076,0.999995323656465,0.28500000000000003,2875,10,5,11487,ToN-IoT-Network,8,No_ExpertEnsemble_BestSingleExpert,val,100000,True,LightGBM,
0.9982732283987514,0.9970481367413155,0.9975544401040788,0.9982723478544727,0.9984502798105898,0.9993106419646705,0.9993106419646705,0.005214368482039398,0.0006893580353295993,0.9999719673713183,0.9999918142728785,0.28500000000000003,3434,18,8,11597,ToN-IoT-Network,8,No_ExpertEnsemble_BestSingleExpert,test,100000,True,LightGBM,
0.9987480002782222,0.9973996227350682,0.9980460935461424,0.9987471857177811,0.9987828203790645,0.9996519317786287,0.9996519317786287,0.004852686308492201,0.0003480682213713888,0.9999568081721834,0.9999888840563969,0.44,2871,14,4,11488,ToN-IoT-Network,8,No_MoERouter_EqualWeight,val,100000,True,,
0.9983396426911071,0.9966841868515739,0.9976463385158905,0.9983380307504159,0.998107364074329,0.9997414907367514,0.9997414907367514,0.006373117033603708,0.00025850926324859976,0.999681756025767,0.9998450555731838,0.44,3430,22,3,11602,ToN-IoT-Network,8,No_MoERouter_EqualWeight,test,100000,True,,
0.9989566668985185,0.9976599500157144,0.9983715327108753,0.9989559200342734,0.9988698600365122,0.9998259658893143,0.9998259658893143,0.004506065857885615,0.0001740341106856944,0.9999243238156482,0.999980370382051,0.34,2872,13,2,11490,ToN-IoT-Network,8,No_GraphBranch,val,100000,True,,
0.9984724712758185,0.9971773913729398,0.9978359578556462,0.9984714579676552,0.9984506799793424,0.999569151227919,0.999569151227919,0.005214368482039398,0.00043084877208099956,0.9999820521282082,0.99999462644654,0.34,3434,18,5,11600,ToN-IoT-Network,8,No_GraphBranch,test,100000,True,,
0.9990262224386173,0.9978332602410176,0.9984802949803331,0.9990255888916076,0.9989567031820553,0.9998259658893143,0.9998259658893143,0.004159445407279029,0.0001740341106856944,0.9999084284991262,0.9999760247415772,0.29000000000000004,2873,12,2,11490,ToN-IoT-Network,8,No_TemporalBranch,val,100000,True,,
0.9984060569834629,0.9969307891122569,0.9977411773601074,0.9984047547342311,0.9982789777127614,0.9996553209823352,0.9996553209823352,0.005793742757821553,0.00034467901766479966,0.9999811534865052,0.9999943585969412,0.29000000000000004,3432,20,4,11601,ToN-IoT-Network,8,No_TemporalBranch,test,100000,True,,
0.9982611114975308,0.9969652613437364,0.9972880049687778,0.9982605465262532,0.9986953118204749,0.9991298294465716,0.9991298294465716,0.005199306759098787,0.000870170553428472,0.9999593116091309,0.9999896047991264,0.5,2870,15,10,11482,ToN-IoT-Network,8,No_Calibration_Raw0.5,val,100000,True,,
0.9983396426911071,0.9972947390019985,0.9976492192176005,0.9983390504160686,0.998622115053393,0.9992244722102542,0.9992244722102542,0.004634994206257242,0.0007755277897457993,0.9999832752794152,0.9999950235238031,0.5,3436,16,9,11596,ToN-IoT-Network,8,No_Calibration_Raw0.5,test,100000,True,,
0.9496417889684914,0.9416308745560924,0.9244951033643913,0.950581342124725,0.9814881058844571,0.955012182387748,0.955012182387748,0.07175043327556326,0.044987817612252,0.9620573817910251,0.9813693321229026,0.855,2678,207,517,10975,ToN-IoT-Network,8,Full_DistilledStudent,val,100000,True,,58.77613615989685
0.9483296805472538,0.9419561208233755,0.9289957013179715,0.9490580575170728,0.9786895393049784,0.9537268418785007,0.9537268418785007,0.06981460023174971,0.046273158121499354,0.964371053153159,0.9775208461381454,0.855,3211,241,537,11068,ToN-IoT-Network,8,Full_DistilledStudent,test,100000,True,,58.77613615989685
0.8857898031578215,0.7457982072978504,0.787381804195775,0.8739780261635016,0.8888362545397126,0.9796380090497737,0.9796380090497737,0.4880415944540728,0.020361990950226245,0.9232027283240063,0.9762529651198919,0.05,1477,1408,234,11258,ToN-IoT-Network,8,No_FocalLoss,val,100000,True,,173.5998890399933
0.8813840738526931,0.7663420240306776,0.804376934639941,0.8708360439869897,0.8806109000697728,0.9788022404136149,0.9788022404136149,0.4461181923522596,0.02119775958638518,0.9300888581908446,0.9755046729089198,0.05,1912,1540,246,11359,ToN-IoT-Network,8,No_FocalLoss,test,100000,True,,173.5998890399933
0.9623008972664673,0.9465639875467584,0.9418580181131372,0.9624975325850096,0.9798422436459246,0.9728506787330317,0.9728506787330317,0.07972270363951472,0.027149321266968326,0.9777553490605477,0.9899140013602131,0.45,2655,230,312,11180,ToN-IoT-Network,8,No_ContrastiveLearning,val,100000,True,,143.67700958251953
0.9636713820814239,0.9502805883906476,0.9487732431770302,0.9637319287050503,0.9777912201866574,0.975010771219302,0.975010771219302,0.07444959443800696,0.024989228780697974,0.9792011624429675,0.9873669588536303,0.45,3195,257,290,11315,ToN-IoT-Network,8,No_ContrastiveLearning,test,100000,True,,143.67700958251953
0.9853237810391597,0.9758925054336647,0.9770690059833811,0.9853055987152484,0.9900095560767961,0.9916463626870867,0.9916463626870867,0.03986135181975736,0.008353637312913331,0.9792017022164767,0.9838574433962691,0.24500000000000002,2770,115,96,11396,ToN-IoT-Network,8,No_HardClassMining,val,100000,True,,65.10146856307983
0.9836620840804942,0.9739337990627167,0.9767470741037219,0.9836132385587972,0.9869673325902426,0.9919000430848772,0.9919000430848772,0.0440324449594438,0.008099956915122792,0.9793813276232973,0.9808031729443758,0.24500000000000002,3300,152,94,11511,ToN-IoT-Network,8,No_HardClassMining,test,100000,True,,65.10146856307983
0.9839326702371843,0.9716474907418076,0.9747900526020884,0.9838788155941502,0.9877848046435069,0.9921684650191438,0.9921684650191438,0.048873483535528596,0.007831534980856248,0.9829601000409599,0.9883415819558042,0.54,2744,141,90,11402,ToN-IoT-Network,8,PlainKD_NoHardClassExtras,val,100000,True,,24.507502555847168
0.981603241017467,0.9698506831923548,0.9737545083443082,0.9815260309923849,0.9846825260996064,0.9915553640672125,0.9915553640672125,0.0518539976825029,0.008444635932787591,0.9839277057727245,0.9857689405975326,0.54,3273,179,98,11507,ToN-IoT-Network,8,PlainKD_NoHardClassExtras,test,100000,True,,24.507502555847168
0.9954968477934554,0.9648007793654026,0.9516571006527019,0.9955604223831596,0.9983996224750454,0.9969881678020796,0.9969881678020796,0.06738660907127429,0.0030118321979204017,0.9990932929637514,0.9999786328138617,0.3,2159,156,294,97321,CICIoT2023,8,Full_AegisGraphX_backbone,val,100000,True,,
0.9959464328609176,0.9716391766921295,0.9564466417129656,0.9960116092391268,0.998727578705414,0.9971211671054924,0.9971211671054924,0.053842813721233174,0.0028788328945076784,0.9992040251230188,0.9999813397078864,0.3,2179,124,281,97328,CICIoT2023,8,Full_AegisGraphX_backbone,test,100000,True,,
0.9952166516561594,0.9655008010156708,0.9490245026924012,0.995301144159993,0.9984400816904588,0.9966603493315577,0.9966603493315577,0.06565874730021598,0.00333965066844235,0.9991422378367699,0.9999797608070663,0.5650000000000001,2163,152,326,97289,CICIoT2023,8,No_ExpertEnsemble_BestSingleExpert,val,100000,True,XGBoost,
0.9958963888221635,0.9673738514721556,0.9555905212042948,0.9959480499821208,0.9985228799737401,0.9972748414592917,0.9972748414592917,0.06252713851498046,0.0027251585407083363,0.9992390661675948,0.9999821462442046,0.5650000000000001,2159,144,266,97343,CICIoT2023,8,No_ExpertEnsemble_BestSingleExpert,test,100000,True,XGBoost,
0.9952266586610627,0.9522217080391085,0.947783842742774,0.9952500680271527,0.9977964086585766,0.9973159862726015,0.9973159862726015,0.09287257019438445,0.002684013727398453,0.998978107341742,0.9999759023051575,0.36000000000000004,2100,215,262,97353,CICIoT2023,8,No_MoERouter_EqualWeight,val,100000,True,,
0.9954660100888783,0.9512546617945987,0.9498243048326046,0.9954731946664234,0.9977560095907535,0.9976026800807303,0.9976026800807303,0.09509335649153278,0.0023973199192697395,0.9991043202947744,0.9999789902950277,0.36000000000000004,2084,219,234,97375,CICIoT2023,8,No_MoERouter_EqualWeight,test,100000,True,,
0.994676273391374,0.9711282997990187,0.9445044654487269,0.9948262354341426,0.998725996856089,0.9958203145008452,0.9958203145008452,0.05356371490280778,0.004179685499154843,0.9986371969308173,0.999966547668108,0.22,2191,124,408,97207,CICIoT2023,8,No_GraphBranch,val,100000,True,,
0.995085675394347,0.9760743132963967,0.9485873495093216,0.9952271028881721,0.9989621866009042,0.9960044668012171,0.9960044668012171,0.04385584020842379,0.003995533198782899,0.9990566098462434,0.9999778658301077,0.22,2202,101,390,97219,CICIoT2023,8,No_GraphBranch,test,100000,True,,
0.9947463224256979,0.9713750155020124,0.9451802953376277,0.9948918578500522,0.9987363359907948,0.9958817804640681,0.9958817804640681,0.0531317494600432,0.004118219535931978,0.9981651436435002,0.9999435911743979,0.22,2192,123,402,97213,CICIoT2023,8,No_TemporalBranch,val,100000,True,,
0.9951557370486027,0.9769581132111513,0.9493304113897056,0.9952956013287355,0.9990032778799618,0.996035201671977,0.996035201671977,0.04211897524967434,0.003964798328023031,0.9990809788753392,0.9999784388786646,0.22,2206,97,387,97222,CICIoT2023,8,No_TemporalBranch,test,100000,True,,
0.9941959371560092,0.9847992327596325,0.9415813125126492,0.994453362456892,0.9994029912198537,0.9946524611996107,0.9946524611996107,0.025053995680345574,0.005347538800389284,0.9990932929637514,0.9999786328138617,0.5,2257,58,522,97093,CICIoT2023,8,No_Calibration_Raw0.5,val,100000,True,,
0.9949055168548323,0.9891252184499066,0.9481673378247866,0.9951178399658936,0.999598674597131,0.9951848702476206,0.9951848702476206,0.01693443334780721,0.004815129752379391,0.9992040251230188,0.9999813397078864,0.5,2264,39,470,97139,CICIoT2023,8,No_Calibration_Raw0.5,test,100000,True,,
0.9789052336635645,0.627154901418264,0.6756303965915338,0.974743388674043,0.9826462235069385,0.9959944680633099,0.9959944680633099,0.7416846652267819,0.004005531936690058,0.8943876154713237,0.9946218763179018,0.11,598,1717,391,97224,CICIoT2023,8,Full_DistilledStudent,val,100000,True,,73.98280262947083
0.9796420850348306,0.631113159232561,0.6826714691248741,0.9755003382861537,0.982911769758582,0.996485979776455,0.996485979776455,0.734259661311333,0.00351402022354496,0.903165401199475,0.9952465225583222,0.11,612,1691,343,97266,CICIoT2023,8,Full_DistilledStudent,test,100000,True,,73.98280262947083
0.9823776643650556,0.712222212511377,0.7605222511521019,0.9803409392694872,0.9865784076834048,0.9955027403575271,0.9955027403575271,0.5710583153347732,0.00449725964247298,0.8069454126710379,0.9902779046625312,0.525,993,1322,439,97176,CICIoT2023,8,No_FocalLoss,val,100000,True,,52.30862498283386
0.9822744014732965,0.7147107999244124,0.7606650136221952,0.980349688407532,0.9867640485961562,0.9952053601614606,0.9952053601614606,0.5657837603126357,0.004794639838539479,0.8148855037983367,0.9906578917910863,0.525,1000,1303,468,97141,CICIoT2023,8,No_FocalLoss,test,100000,True,,52.30862498283386
0.9820974682277595,0.7795541704202464,0.7928185083452296,0.9816714097408752,0.9897577430236124,0.9919377144906009,0.9919377144906009,0.432829373650108,0.008062285509399171,0.9443246106464225,0.9975718423185786,0.7000000000000001,1313,1002,787,96828,CICIoT2023,8,No_ContrastiveLearning,val,100000,True,,23.07740354537964
0.9818740491632637,0.7797974783321941,0.7908255241618745,0.9815159019571553,0.9898249273939542,0.9916401151533157,0.9916401151533157,0.4320451584889275,0.008359884846684219,0.9456473295158538,0.9976925751649278,0.7000000000000001,1308,995,816,96793,CICIoT2023,8,No_ContrastiveLearning,test,100000,True,,23.07740354537964
0.9870309216451516,0.8927811899106874,0.8663451661969894,0.9874655825306301,0.9950962754310034,0.9916098960200789,0.9916098960200789,0.2060475161987041,0.00839010397992112,0.9930932214968466,0.9997757864387251,0.675,1838,477,819,96796,CICIoT2023,8,No_HardClassMining,val,100000,True,,42.49183630943298
0.9864380654976379,0.8771028958498436,0.8573220803868075,0.9867926267277283,0.9943809836873896,0.9917220748086755,0.9917220748086755,0.23751628310898829,0.008277925191324571,0.9924940565570645,0.9997671614047244,0.675,1756,547,808,96801,CICIoT2023,8,No_HardClassMining,test,100000,True,,42.49183630943298
0.987110977684379,0.9021000317618395,0.8692199133203424,0.987635335587809,0.9955449466525367,0.9912411002407416,0.9912411002407416,0.18704103671706263,0.008758899759258311,0.9939250498028077,0.9998213909547702,0.125,1882,433,855,96760,CICIoT2023,8,PlainKD_NoHardClassExtras,val,100000,True,,51.78297400474548
0.9867083033069101,0.8988637381894008,0.8649494714507,0.987270456702713,0.995420444371263,0.9909537030396787,0.9909537030396787,0.1932262266608771,0.009046296960321281,0.9944014268702676,0.9998574002392571,0.125,1858,445,883,96726,CICIoT2023,8,PlainKD_NoHardClassExtras,test,100000,True,,51.78297400474548
0.944670355309646,0.9410174665057796,0.9401301200722199,0.9447253085320793,0.9591237815742585,0.9541236575956626,0.9541236575956626,0.07208872458410351,0.0458763424043374,0.990415093786901,0.9947466617895317,0.41000000000000003,5020,390,440,9151,UNSW-NB15,9,Full_AegisGraphX_backbone,val,100000,True,,
