tau,accuracy,balanced_accuracy,macro_f1,weighted_f1,attack_recall,minority_recall,precision_attack,fpr,fnr,roc_auc,pr_auc,cumulative_reward,cumulative_reward_per_window,avg_detection_delay,telemetry_cost,escalation_rate,isolation_rate,abstention_rate,budget_violation_rate,latency_sec,peak_memory_MB,dataset,candidate,seed,status,adapted_on_rare_windows
,0.6875,0.5,0.4074074074074074,0.5601851851851851,1.0,0.0,0.6875,1.0,0.0,0.9079545454545455,0.950890109555449,-62.80000000000011,-0.4453900709219866,0.0,0.0,0.0,0.0,0.9928888888888889,0.0,41.24375581741333,7.629596,UNSW-NB15,C10_ByzantineRobustFederatedRL,0,ok,
,0.6384444444444445,0.5,0.38966499389664994,0.49755890109558903,1.0,0.0,0.6384444444444445,1.0,0.0,0.8625288835652967,0.9086021341834293,2498.799999999998,17.72198581560282,0.0,0.0,0.0,0.0,0.0,0.0,42.40089249610901,7.607698,UNSW-NB15,C10_ByzantineRobustFederatedRL,1,ok,
0.6062735300649572,0.7960233918128655,0.5,0.44321437874446473,0.7056180261368017,1.0,0.0,0.7960233918128655,1.0,0.0,0.8865763597015046,0.9537265118095254,8167.700000000005,60.9529850746269,0.0,0.0,0.0,0.9964912280701754,0.0,0.0,30.763997077941895,1.72508,ToN-IoT-Network,C1_ConformalRiskGraphRL,0,ok,
0.6062735300649572,0.5142023645017657,0.39373217366231816,0.3966326891288353,0.5701450830792156,0.5786537746374116,0.20881057268722467,0.7760598503740649,0.7911894273127753,0.4213462253625883,0.8810316299231818,0.9578641300032362,5265.0199999999995,39.29119402985074,0.0,0.0,0.0,0.1160233918128655,0.0,0.0,30.881925344467163,1.389817,ToN-IoT-Network,C1_ConformalRiskGraphRL,1,ok,
,0.7960233918128655,0.5,0.44321437874446473,0.7056180261368017,1.0,0.0,0.7960233918128655,1.0,0.0,0.8864886150105007,0.953674311460813,8159.300000000006,60.89029850746273,0.0,0.0,0.0,0.9976608187134502,0.0,0.0,31.83364963531494,1.691745,ToN-IoT-Network,C2_CausalCounterfactualRL,0,ok,
,0.24239934264585045,0.334877439349864,0.24086493992158026,0.2612368403208332,0.17994707438988533,0.4898078043098428,0.5828571428571429,0.5101921956901573,0.8200529256101147,0.8857479137401261,0.9563850570282644,5787.569999999999,43.19082089552238,0.0,0.0,0.0,0.24561403508771928,0.00011695906432748539,0.0,25.897636890411377,1.753612,ToN-IoT-Network,C2_CausalCounterfactualRL,1,ok,
,0.7960233918128655,0.5,0.44321437874446473,0.7056180261368017,1.0,0.0,0.7960233918128655,1.0,0.0,0.9001559774564806,0.9592940076425659,6146.299999999997,45.867910447761176,0.0,0.0,0.0,0.0,0.0,0.0,15.041038751602173,5.029598,ToN-IoT-Network,C3_OfflineSafeGraphRL,0,ok,
,0.8588304093567252,0.7499111179558242,0.7669217863744335,0.8535750643659329,0.9338818689391714,0.5659403669724771,0.8935751441023478,0.43405963302752293,0.06611813106082869,0.9001559774564806,0.9592940076425659,-12363.862977040963,-92.2676341570221,3.999766081871345,8.0,0.0,0.0,0.0,3.8743859649122805,26.789820194244385,5.011604,ToN-IoT-Network,C3_OfflineSafeGraphRL,1,ok,
,0.7960233918128655,0.5,0.44321437874446473,0.7056180261368017,1.0,0.0,0.7960233918128655,1.0,0.0,0.8861670810563804,0.9535696884046767,8137.100000000006,60.72462686567169,0.0,0.0,0.0,1.0,0.0,0.0,31.04641890525818,2.088785,ToN-IoT-Network,C4_BudgetedActiveAcquisitionRL,0,ok,
,0.8004357856959754,0.5,0.44457891364704205,0.7117137440978666,1.0,0.0,0.8004357856959754,1.0,0.0,0.8962001200189439,0.9584208746954733,6211.8799999999965,46.357313432835795,0.0,0.0,0.0,0.0,0.0,0.0,31.27674889564514,2.052644,ToN-IoT-Network,C4_BudgetedActiveAcquisitionRL,1,ok,
,0.849802371541502,0.5,0.4594017094017094,0.7808013242795852,1.0,0.0,0.849802371541502,1.0,0.0,0.8877768028876177,0.9650603692340811,9132.889999999998,68.15589552238804,0.0,0.0,0.0,0.8276023391812866,0.0,0.0,31.520264863967896,1.434996,ToN-IoT-Network,C5_HierarchicalMultiAgentRL,0,ok,
